ID_Cliente,Recency,Frequency,Monetary,Avg_Ticket,CLV_60D,Log_CLV_60D,Avg_Purchase_Interval
5289,0,7,3543544,506220.5714285714,161213.0,11.990487953918777,14.0
5291,28,1,7430,7430.0,0.0,0.0,999.0
5292,45,2,285127,142563.5,0.0,0.0,55.0
5293,28,1,859092,859092.0,505168.0,13.132648305738861,999.0
5294,9,4,1028416,257104.0,102161.0,11.534315067648699,30.0
5295,25,3,2039417,679805.6666666666,230219.0,12.346790652469053,20.0
5296,7,3,152679,50893.0,242446.0,12.398538408771648,13.0
5297,30,3,826443,275481.0,1140544.0,13.94701677630698,35.5
5298,2,3,299917,99972.33333333333,65272.0,11.086333753496243,33.5
5299,26,2,1050030,525015.0,93313.0,11.443725429169088,35.0
5300,62,1,637038,637038.0,670665.0,13.416026527497378,999.0
5301,33,2,285239,142619.5,413648.0,12.932773067112688,44.0
5302,63,1,623013,623013.0,19355.0,9.87075772791321,999.0
5303,46,4,356593,89148.25,431189.0,12.974304107213387,17.0
5304,7,3,1325175,441725.0,82516.0,11.320759611701263,21.0
5305,4,3,1358901,452967.0,0.0,0.0,50.0
5306,12,4,1529465,382366.25,773399.0,13.558551658155334,24.0
5308,2,4,265701,66425.25,0.0,0.0,32.666666666666664
5309,7,3,803178,267726.0,325047.0,12.691728142714132,50.0
5310,57,1,477948,477948.0,0.0,0.0,999.0
5311,2,1,597516,597516.0,589053.0,13.286273139246235,999.0
5312,17,1,317724,317724.0,0.0,0.0,999.0
5313,7,5,2410138,482027.6,415890.0,12.938178485679595,25.25
5314,41,2,530147,265073.5,300144.0,12.612020970203739,44.0
5315,90,2,240937,120468.5,38709.0,10.563853243571694,29.0
5316,20,4,1086677,271669.25,0.0,0.0,21.0
5317,50,1,388818,388818.0,1655562.0,14.319651690213654,999.0
5318,111,1,312372,312372.0,0.0,0.0,999.0
5319,30,4,1484442,371110.5,0.0,0.0,8.0
5320,73,3,194325,64775.0,245142.0,12.409596992725143,16.0
5321,86,2,90843,45421.5,0.0,0.0,28.0
5322,15,1,450318,450318.0,740173.0,13.514640572675555,999.0
5323,19,2,436297,218148.5,0.0,0.0,92.0
5324,12,2,1269555,634777.5,291441.0,12.58259629413488,22.0
5325,39,3,1654572,551524.0,2282395.0,14.640736326338708,11.5
5326,18,4,1008484,252121.0,247879.0,12.420700037076044,22.333333333333332
5327,55,2,264072,132036.0,29681.0,10.298296080455764,51.0
5328,12,3,1167286,389095.3333333333,643005.0,13.373909334435941,38.5
5329,55,1,311328,311328.0,0.0,0.0,999.0
5330,74,1,687249,687249.0,958636.0,13.773267762918138,999.0
5331,2,3,1327468,442489.3333333333,207718.0,12.243941483773742,50.5
5332,73,1,947748,947748.0,0.0,0.0,999.0
5333,31,3,942883,314294.3333333333,0.0,0.0,22.0
5334,8,2,590922,295461.0,0.0,0.0,62.0
5336,68,2,703027,351513.5,16158.0,9.690232448972248,18.0
5337,25,2,568516,284258.0,768272.0,13.55190041771576,77.0
5338,102,2,1557780,778890.0,0.0,0.0,4.0
5339,24,3,1167021,389007.0,216648.0,12.286033811417731,21.5
5340,0,3,1109395,369798.3333333333,7663.0,8.944289319650697,23.0
5341,0,5,1541383,308276.6,0.0,0.0,21.0
5342,48,2,494233,247116.5,0.0,0.0,46.0
5343,101,1,240372,240372.0,9276.0,9.135293497653272,999.0
5344,8,3,1181791,393930.3333333333,85722.0,11.358876446641931,14.5
5345,8,3,982678,327559.3333333333,206598.0,12.238534995384907,50.5
5346,44,3,1825415,608471.6666666666,122301.0,11.714248674771314,34.5
5347,56,2,177762,88881.0,359598.0,12.792744800708105,19.0
5348,83,3,1329482,443160.6666666667,1602457.0,14.287049258385137,12.0
5349,36,3,1631751,543917.0,0.0,0.0,30.5
5350,68,2,763242,381621.0,803974.0,13.597323453150295,35.0
5351,15,2,620181,310090.5,500718.0,13.123800344472448,84.0
5352,0,5,1664531,332906.2,173856.0,12.065988401221327,12.75
5353,1,1,96485,96485.0,790298.0,13.580166633849991,999.0
5355,27,5,1190327,238065.4,130058.0,11.77574347263455,21.0
5356,56,2,154747,77373.5,85563.0,11.357019912921697,7.0
5358,10,3,1012586,337528.6666666667,540934.0,13.201054402735977,44.0
5359,89,1,624816,624816.0,937469.0,13.750940036314692,999.0
5360,23,3,354220,118073.33333333333,1004014.0,13.81951751936125,48.0
5361,66,2,396024,198012.0,313029.0,12.654054311574662,19.0
5362,75,2,266727,133363.5,0.0,0.0,40.0
5363,15,3,1847993,615997.6666666666,63642.0,11.06104462150408,37.0
5364,26,2,1023875,511937.5,71725.0,11.180608582892493,3.0
5365,40,2,186384,93192.0,0.0,0.0,47.0
5366,21,2,161933,80966.5,0.0,0.0,46.0
5367,7,2,357754,178877.0,108206.0,11.591801338311129,54.0
5368,15,3,1308276,436092.0,0.0,0.0,33.5
5369,4,5,604144,120828.8,849633.0,13.65256094750147,26.75
5370,72,1,286128,286128.0,201042.0,12.211274094509637,999.0
5371,42,1,211604,211604.0,0.0,0.0,999.0
5372,71,3,755719,251906.33333333334,1258296.0,14.0452697774081,20.0
5373,22,5,1992218,398443.6,80066.0,11.29061906314858,23.75
5374,5,4,673606,168401.5,645725.0,13.378130544181465,32.0
5375,56,2,342791,171395.5,0.0,0.0,15.0
5376,20,1,115256,115256.0,615857.0,13.330771696461438,999.0
5378,89,1,9963,9963.0,71620.0,11.179143606035232,999.0
5379,90,2,125481,62740.5,0.0,0.0,2.0
5380,0,2,30563,15281.5,49796.0,10.815710020234329,21.0
5381,69,1,48170,48170.0,907632.0,13.71859539085662,999.0
5382,46,5,1242360,248472.0,198753.0,12.199823158100221,12.25
5384,47,1,99408,99408.0,0.0,0.0,999.0
5386,78,1,584585,584585.0,240564.0,12.390745602281793,999.0
5387,11,4,1834701,458675.25,328972.0,12.703730959510539,24.333333333333332
5388,61,1,257888,257888.0,19107.0,9.857862374509853,999.0
5389,4,3,586884,195628.0,0.0,0.0,42.5
5390,72,1,88612,88612.0,119097.0,11.687701962591143,999.0
5392,69,2,402510,201255.0,53206.0,10.881945245621354,15.0
5393,8,4,820062,205015.5,477912.0,13.07718398653986,34.0
5394,112,1,337616,337616.0,0.0,0.0,999.0
5395,76,1,114592,114592.0,845198.0,13.647327381571422,999.0
5396,83,1,53394,53394.0,0.0,0.0,999.0
5397,79,1,214565,214565.0,0.0,0.0,999.0
5398,45,2,658089,329044.5,1049078.0,13.863423194361667,24.0
5399,52,6,1737368,289561.3333333333,0.0,0.0,6.4
5400,9,4,1284608,321152.0,0.0,0.0,33.0
5401,119,1,97136,97136.0,462132.0,13.043608007422607,999.0
5402,82,1,739784,739784.0,57822.0,10.965141899385193,999.0
5403,54,2,118747,59373.5,0.0,0.0,34.0
5404,8,3,1677447,559149.0,1255953.0,14.043406001135777,23.0
5406,11,3,157874,52624.666666666664,897095.0,13.706918158725708,37.0
5407,97,1,151278,151278.0,0.0,0.0,999.0
5408,9,4,1300578,325144.5,719515.0,13.486334042727352,32.0
5409,104,1,201798,201798.0,175429.0,12.07499538192323,999.0
5410,58,1,165021,165021.0,873105.0,13.679812247840342,999.0
5411,4,1,178261,178261.0,35855.0,10.487266196040709,999.0
5412,35,5,1363729,272745.8,474636.0,13.070305580332741,14.0
5413,22,4,1714135,428533.75,334686.0,12.720951045692184,15.0
5414,20,2,476144,238072.0,0.0,0.0,84.0
5415,4,2,184334,92167.0,1704295.0,14.348662680205939,5.0
5416,50,3,178920,59640.0,0.0,0.0,12.5
5417,3,2,299390,149695.0,152316.0,11.933719154453085,51.0
5418,2,6,2793376,465562.6666666667,420302.0,12.948731158726478,20.2
5419,18,2,1894589,947294.5,239301.0,12.385481631571526,9.0
5420,10,4,1621035,405258.75,0.0,0.0,34.0
5421,24,1,98311,98311.0,49917.0,10.818136938138158,999.0
5422,16,3,2120644,706881.3333333334,0.0,0.0,15.0
5423,91,1,704424,704424.0,358732.0,12.790333658173598,999.0
5424,22,1,218769,218769.0,0.0,0.0,999.0
5425,21,4,305621,76405.25,0.0,0.0,28.333333333333332
5426,1,2,734368,367184.0,19213.0,9.863394458969683,104.0
5427,99,1,100064,100064.0,0.0,0.0,999.0
5428,4,3,859515,286505.0,1306394.0,14.082781993319372,17.5
5429,14,1,262655,262655.0,60036.0,11.002716317810147,999.0
5430,8,1,260592,260592.0,120686.0,11.700955696231164,999.0
5431,17,2,76347,38173.5,543057.0,13.20497140720818,62.0
5432,86,2,952260,476130.0,41604.0,10.63597563133453,27.0
5433,62,1,17740,17740.0,230625.0,12.348552629810888,999.0
5434,13,4,1371751,342937.75,0.0,0.0,12.0
5435,44,3,987685,329228.3333333333,0.0,0.0,24.5
5436,73,2,504779,252389.5,432318.0,12.97691902064989,32.0
5437,68,2,1046330,523165.0,58799.0,10.981897133886719,30.0
5438,22,3,1099760,366586.6666666667,0.0,0.0,22.5
5440,111,2,756268,378134.0,538821.0,13.197140554162122,0.0
5442,1,4,500183,125045.75,140841.0,11.85539397367938,12.333333333333334
5443,14,3,782783,260927.66666666666,0.0,0.0,43.5
5445,54,3,689070,229690.0,154965.0,11.950961017000882,30.5
5446,61,2,356764,178382.0,0.0,0.0,7.0
5447,29,1,540185,540185.0,1271234.0,14.055499426865264,999.0
5448,17,3,1181056,393685.3333333333,1523296.0,14.236387622714332,39.0
5449,6,4,1410805,352701.25,0.0,0.0,20.666666666666668
5450,4,1,610494,610494.0,83948.0,11.337964750582447,999.0
5451,11,4,1079390,269847.5,712676.0,13.476783581326174,18.333333333333332
5452,73,3,644903,214967.66666666666,0.0,0.0,15.5
5453,3,4,899580,224895.0,555368.0,13.22738803666871,24.0
5454,51,1,6686,6686.0,958728.0,13.773363727903508,999.0
5455,55,2,1293413,646706.5,0.0,0.0,49.0
5456,17,1,349444,349444.0,0.0,0.0,999.0
5457,75,1,303806,303806.0,166236.0,12.021169759971952,999.0
5458,16,3,1008435,336145.0,635410.0,13.362027312597196,10.5
5459,45,2,506669,253334.5,314604.0,12.65907316267773,21.0
5461,59,3,470322,156774.0,912545.0,13.723993774127099,5.0
5462,9,6,1404005,234000.83333333334,404406.0,12.910177075573104,21.8
5463,17,2,292776,146388.0,0.0,0.0,72.0
5465,84,1,139222,139222.0,0.0,0.0,999.0
5466,61,1,448704,448704.0,45462.0,10.724654087310103,999.0
5467,8,5,267881,53576.2,228082.0,12.3374648767796,19.75
5468,6,3,186029,62009.666666666664,927157.0,13.739879272311303,32.5
5470,1,4,468329,117082.25,1142231.0,13.94849480092972,18.666666666666668
5471,34,3,1426295,475431.6666666667,681127.0,13.431505526353586,40.5
5472,16,2,1094071,547035.5,124691.0,11.733601975640648,58.0
5473,87,2,965743,482871.5,245868.0,12.41255415274999,26.0
5474,48,1,18242,18242.0,0.0,0.0,999.0
5475,3,4,1369534,342383.5,279534.0,12.540882787351064,36.0
5476,0,3,288171,96057.0,54587.0,10.907569357358005,57.5
5477,116,2,416662,208331.0,0.0,0.0,3.0
5478,12,4,1494740,373685.0,385368.0,12.861956595816519,35.0
5479,45,4,736557,184139.25,511222.0,13.144561173208618,4.333333333333333
5480,64,1,146726,146726.0,288144.0,12.57121910464069,999.0
5481,39,2,734882,367441.0,937964.0,13.751467913859363,41.0
5482,15,1,90897,90897.0,0.0,0.0,999.0
5483,42,3,584944,194981.33333333334,0.0,0.0,20.0
5484,73,1,146568,146568.0,74322.0,11.216175738657967,999.0
5486,101,1,73113,73113.0,7474.0,8.919319398258887,999.0
5487,0,4,750242,187560.5,447788.0,13.012077418307339,22.666666666666668
5488,17,5,2346985,469397.0,0.0,0.0,23.25
5489,81,1,26280,26280.0,0.0,0.0,999.0
5490,12,1,435098,435098.0,709740.0,13.47265539373351,999.0
5491,22,2,599468,299734.0,1013905.0,13.829320756666528,66.0
5492,44,2,166359,83179.5,121751.0,11.709741467914636,45.0
5493,91,1,46511,46511.0,332577.0,12.714629698033109,999.0
5494,60,4,1385381,346345.25,147608.0,11.902322164899328,16.666666666666668
5496,4,3,267351,89117.0,1265432.0,14.050924914065167,49.5
5498,84,2,172641,86320.5,66340.0,11.102563386249358,27.0
5499,11,3,251136,83712.0,789031.0,13.578562156673506,50.5
5501,114,2,1617767,808883.5,287778.0,12.56994810343473,4.0
5502,41,4,1595514,398878.5,860875.0,13.665705754455153,21.333333333333332
5503,4,2,305468,152734.0,1382081.0,14.139101615847661,2.0
5504,34,3,425378,141792.66666666666,298124.0,12.605268140624743,42.0
5505,59,4,762936,190734.0,623524.0,13.34314413952935,8.666666666666666
5506,86,1,493332,493332.0,67931.0,11.12626248382466,999.0
5507,21,2,797025,398512.5,703588.0,13.463949657840441,1.0
5508,55,2,593631,296815.5,0.0,0.0,2.0
5510,0,1,428253,428253.0,0.0,0.0,999.0
5511,94,2,472300,236150.0,473883.0,13.068717844988587,18.0
5512,9,7,1068872,152696.0,17031.0,9.742849206573315,16.5
5513,15,4,665735,166433.75,0.0,0.0,26.333333333333332
5514,5,1,40889,40889.0,469868.0,13.060209211431399,999.0
5515,10,3,802175,267391.6666666667,33936.0,10.432261143602751,31.0
5516,2,3,771479,257159.66666666666,0.0,0.0,58.0
5517,7,3,914638,304879.3333333333,29589.0,10.295191745394256,54.5
5518,101,1,801328,801328.0,1119414.0,13.92831678538535,999.0
5519,46,2,215413,107706.5,941165.0,13.754874811085957,2.0
5520,44,2,405252,202626.0,0.0,0.0,21.0
5521,13,4,422003,105500.75,1152985.0,13.957865656939838,35.333333333333336
5522,1,2,710314,355157.0,330854.0,12.709435491914798,31.0
5523,28,3,1033784,344594.6666666667,1127013.0,13.935082215305005,37.5
5524,44,2,99659,49829.5,0.0,0.0,39.0
5525,102,1,9471,9471.0,0.0,0.0,999.0
5526,89,1,421752,421752.0,0.0,0.0,999.0
5527,49,1,200423,200423.0,0.0,0.0,999.0
5528,103,1,22177,22177.0,0.0,0.0,999.0
5529,36,4,912689,228172.25,0.0,0.0,26.0
5530,31,3,692556,230852.0,0.0,0.0,35.0
5534,18,1,382518,382518.0,0.0,0.0,999.0
5536,66,2,849628,424814.0,0.0,0.0,1.0
5537,30,1,67028,67028.0,237495.0,12.37790606020974,999.0
5538,30,3,1547306,515768.6666666667,205419.0,12.232811942719795,22.0
5539,16,4,170042,42510.5,932136.0,13.745235078573073,32.333333333333336
5540,27,3,959403,319801.0,1007923.0,13.82340332794557,31.5
5541,44,2,519188,259594.0,366808.0,12.8125965555956,21.0
5542,30,2,672838,336419.0,46294.0,10.742789242882148,1.0
5543,57,1,72186,72186.0,445584.0,13.00714330455106,999.0
5544,1,2,916780,458390.0,714764.0,13.479709096323214,33.0
5545,4,2,824586,412293.0,0.0,0.0,36.0
5546,9,3,1686373,562124.3333333334,973666.0,13.78882463505022,39.0
5547,51,1,202228,202228.0,710108.0,13.473173758361096,999.0
5548,112,1,291438,291438.0,469704.0,13.05986011705104,999.0
5549,27,5,1501849,300369.8,47096.0,10.759964583708427,20.25
5550,9,5,1333931,266786.2,0.0,0.0,26.0
5551,95,2,407483,203741.5,0.0,0.0,11.0
5552,31,3,1155493,385164.3333333333,148554.0,11.908710539025087,40.5
5554,2,4,1212678,303169.5,0.0,0.0,29.0
5555,50,1,703036,703036.0,669307.0,13.413999621803793,999.0
5556,23,3,1725335,575111.6666666666,48141.0,10.781910255966388,36.5
5557,42,2,618340,309170.0,0.0,0.0,67.0
5558,22,3,1411725,470575.0,460884.0,13.040903833158387,35.5
5559,3,3,1362166,454055.3333333333,0.0,0.0,51.5
5560,67,3,1136428,378809.3333333333,186134.0,12.13422749587683,23.5
5561,15,5,2865149,573029.8,0.0,0.0,18.5
5562,5,5,560796,112159.2,402216.0,12.904747022956034,26.0
5563,67,3,1185713,395237.6666666667,911347.0,13.72268010110412,18.0
5564,36,2,182957,91478.5,324665.0,12.690552240566364,46.0
5565,34,2,1112939,556469.5,0.0,0.0,0.0
5566,48,3,249565,83188.33333333333,362820.0,12.801664878679157,18.5
5567,44,3,1074590,358196.6666666667,549813.0,13.217335318194106,19.0
5568,3,2,574666,287333.0,920036.0,13.73216916560783,51.0
5569,7,2,356820,178410.0,0.0,0.0,20.0
5570,62,1,23936,23936.0,0.0,0.0,999.0
5572,2,5,1549775,309955.0,523204.0,13.167728635654386,22.75
5573,62,1,340302,340302.0,45576.0,10.727158482292175,999.0
5574,80,1,116826,116826.0,219766.0,12.300323173192332,999.0
5575,77,2,846540,423270.0,626068.0,13.34721586765023,7.0
5576,47,3,538380,179460.0,711501.0,13.475133507470849,20.0
5578,47,3,388880,129626.66666666667,161980.0,11.995234323385603,28.0
5579,79,1,51496,51496.0,57717.0,10.96332436225283,999.0
5580,3,2,356193,178096.5,170788.0,12.048184155452352,10.0
5581,5,4,883068,220767.0,57501.0,10.959575008789237,16.666666666666668
5582,1,2,1106657,553328.5,746616.0,13.52330761509356,74.0
5583,22,1,85001,85001.0,113300.0,11.63780327310248,999.0
5584,37,2,331135,165567.5,438744.0,12.991673657685881,51.0
5585,35,3,253257,84419.0,416091.0,12.938661668638646,38.0
5586,12,2,319042,159521.0,108736.0,11.596687401575542,84.0
5587,28,2,2167600,1083800.0,798632.0,13.590656795071565,36.0
5588,14,2,317213,158606.5,685917.0,13.438513366035624,99.0
5589,38,4,1752254,438063.5,919316.0,13.731386282011986,7.0
5590,22,3,1171001,390333.6666666667,0.0,0.0,23.0
5591,74,2,431198,215599.0,31777.0,10.366529505448312,30.0
5592,78,3,559710,186570.0,203358.0,12.222728169023307,19.0
5593,21,2,507111,253555.5,115724.0,11.658971965899472,20.0
5594,27,4,1433563,358390.75,0.0,0.0,21.666666666666668
5595,45,2,684801,342400.5,108553.0,11.595003024005683,59.0
5596,62,2,748910,374455.0,0.0,0.0,8.0
5597,49,5,442953,88590.6,1171077.0,13.973435250096793,12.5
5598,107,1,442105,442105.0,0.0,0.0,999.0
5599,57,1,239655,239655.0,0.0,0.0,999.0
5600,2,4,1137985,284496.25,941531.0,13.75526361481827,31.666666666666668
5601,47,2,1017594,508797.0,905215.0,13.715928868237096,49.0
5602,23,3,640782,213594.0,20115.0,9.909270797291855,44.5
5603,80,1,1017505,1017505.0,0.0,0.0,999.0
5604,73,1,50572,50572.0,0.0,0.0,999.0
5605,8,2,1173421,586710.5,937525.0,13.750999769775474,32.0
5606,0,1,89740,89740.0,143652.0,11.875155948282648,999.0
5607,10,2,525222,262611.0,302781.0,12.62076835360016,55.0
5608,55,2,632752,316376.0,733291.0,13.505299264435582,50.0
5610,61,1,499644,499644.0,622235.0,13.341074720981151,999.0
5611,3,4,848400,212100.0,782546.0,13.570309263490445,18.0
5613,47,3,222550,74183.33333333333,10977.0,9.303648549109834,35.5
5614,51,1,968316,968316.0,0.0,0.0,999.0
5616,3,3,649430,216476.66666666666,0.0,0.0,57.0
5617,25,2,505970,252985.0,0.0,0.0,89.0
5618,20,4,1539966,384991.5,901745.0,13.712088162936707,27.666666666666668
5619,36,3,350914,116971.33333333333,1783159.0,14.393897629218534,22.0
5620,31,3,984771,328257.0,432154.0,12.976539599170545,23.0
5621,25,4,850221,212555.25,81826.0,11.312362541478247,16.0
5622,54,1,148275,148275.0,174842.0,12.071643707375,999.0
5623,21,1,719228,719228.0,317150.0,12.66713328013921,999.0
5624,76,4,1292154,323038.5,485898.0,13.093756062355244,11.666666666666666
5625,16,2,321918,160959.0,2051523.0,14.534093489552955,97.0
5626,7,5,3044807,608961.4,148803.0,11.910385282740252,21.5
5627,87,3,235839,78613.0,48651.0,10.792448196738327,8.5
5628,73,3,1474487,491495.6666666667,0.0,0.0,19.5
5629,0,1,934855,934855.0,58276.0,10.97296278334936,999.0
5630,5,5,1736892,347378.4,0.0,0.0,27.75
5631,45,1,363234,363234.0,115069.0,11.653295917817504,999.0
5633,53,3,416448,138816.0,147537.0,11.901841048700488,12.5
5635,75,4,1301850,325462.5,1198617.0,13.996679784413901,10.0
5636,36,2,167868,83934.0,601561.0,13.307284884729164,61.0
5637,116,1,76491,76491.0,89168.0,11.398288724532005,999.0
5638,20,3,535450,178483.33333333334,208844.0,12.249347629011496,31.5
5639,47,1,510168,510168.0,301808.0,12.617549645944806,999.0
5640,51,2,941451,470725.5,708759.0,13.471272243272006,61.0
5641,11,5,1092673,218534.6,375404.0,12.835760722172113,21.75
5643,6,1,1540,1540.0,107195.0,11.58241421348984,999.0
5644,25,3,991703,330567.6666666667,28890.0,10.271285406914535,34.0
5645,12,2,660043,330021.5,63628.0,11.060824620246043,35.0
5646,0,4,412575,103143.75,3617726.0,15.101356486037359,32.0
5647,20,2,54170,27085.0,361959.0,12.79928898746507,46.0
5648,70,1,282785,282785.0,0.0,0.0,999.0
5649,5,5,1519329,303865.8,1245633.0,14.035155195211603,28.0
5650,37,2,1293643,646821.5,0.0,0.0,70.0
5651,1,2,961786,480893.0,0.0,0.0,37.0
5652,3,2,909292,454646.0,29019.0,10.27574052643818,27.0
5654,19,4,483885,120971.25,0.0,0.0,16.0
5655,51,1,493893,493893.0,0.0,0.0,999.0
5656,54,3,529566,176522.0,325913.0,12.694388821865552,18.5
5657,22,4,364910,91227.5,297028.0,12.601585056115702,31.333333333333332
5658,19,5,818437,163687.4,46383.0,10.744709851161437,22.25
5660,59,1,34378,34378.0,741871.0,13.516932000529975,999.0
5663,18,3,671248,223749.33333333334,188684.0,12.147834236941083,49.0
5664,84,2,588349,294174.5,117162.0,11.671321406622718,9.0
5665,3,3,1064455,354818.3333333333,350166.0,12.766165462526283,49.0
5666,9,2,764309,382154.5,153552.0,11.941801063288011,43.0
5667,5,4,751103,187775.75,1451674.0,14.188228620112282,36.333333333333336
5668,56,2,658659,329329.5,0.0,0.0,37.0
5669,14,3,832327,277442.3333333333,549181.0,13.216185177393468,5.5
5670,54,2,671709,335854.5,0.0,0.0,53.0
5671,4,2,872315,436157.5,281477.0,12.547809570754689,112.0
5673,55,4,1428372,357093.0,202563.0,12.218811164978362,17.333333333333332
5674,47,3,168280,56093.333333333336,350597.0,12.76739554694644,9.5
5675,94,1,401505,401505.0,403655.0,12.908318309075378,999.0
5676,3,6,1434122,239020.33333333334,739389.0,13.513580800913905,13.4
5677,87,1,335904,335904.0,391045.0,12.876580479106455,999.0
5678,0,4,498541,124635.25,568064.0,13.249991127775637,24.0
5680,73,2,218521,109260.5,0.0,0.0,34.0
5682,31,2,767694,383847.0,68062.0,11.128189025837498,85.0
5683,72,1,299796,299796.0,0.0,0.0,999.0
5684,66,2,243678,121839.0,0.0,0.0,24.0
5685,4,4,1889486,472371.5,0.0,0.0,25.0
5686,7,3,2478386,826128.6666666666,0.0,0.0,49.0
5688,1,2,649797,324898.5,0.0,0.0,23.0
5689,49,3,859408,286469.3333333333,24484.0,10.105815964136418,34.0
5690,14,3,1133503,377834.3333333333,119613.0,11.692025170504236,48.5
5691,8,2,1437537,718768.5,123171.0,11.721337031523923,97.0
5692,48,2,672047,336023.5,0.0,0.0,55.0
5694,15,2,498987,249493.5,0.0,0.0,54.0
5695,51,1,48072,48072.0,991898.0,13.80737656656743,999.0
5696,21,1,40937,40937.0,19079.0,9.856395945002278,999.0
5697,16,3,233545,77848.33333333333,682147.0,13.43300192208025,49.0
5698,1,4,1690747,422686.75,329416.0,12.705079704380015,33.666666666666664
5699,10,4,391937,97984.25,1775040.0,14.389334079216434,33.0
5700,89,2,980931,490465.5,598094.0,13.301504883191653,29.0
5703,25,3,330969,110323.0,119706.0,11.692802369368367,41.0
5704,20,2,1451849,725924.5,0.0,0.0,61.0
5705,21,3,1572700,524233.3333333333,696567.0,13.453920698448604,38.0
5706,44,2,409428,204714.0,835696.0,13.63602138617813,26.0
5707,47,1,475918,475918.0,44337.0,10.699597376153898,999.0
5708,18,3,1516882,505627.3333333333,250238.0,12.430171740167415,8.5
5709,9,3,1056265,352088.3333333333,874909.0,13.681876302906735,37.5
5710,76,2,939866,469933.0,235798.0,12.370735026194312,27.0
5711,6,3,1534113,511371.0,1463918.0,14.196627644103899,37.5
5712,0,2,1004191,502095.5,767547.0,13.550956297204513,106.0
5713,15,4,1556168,389042.0,0.0,0.0,24.333333333333332
5716,24,1,646395,646395.0,81112.0,11.303598523188434,999.0
5718,0,2,342216,171108.0,0.0,0.0,37.0
5719,57,3,787289,262429.6666666667,0.0,0.0,28.5
5720,15,4,1070517,267629.25,0.0,0.0,25.666666666666668
5721,1,4,540499,135124.75,253011.0,12.44119219741489,39.0
5722,1,1,672012,672012.0,131737.0,11.7885703806615,999.0
5723,7,3,1182785,394261.6666666667,524965.0,13.171088777571857,39.0
5724,40,2,1218937,609468.5,0.0,0.0,3.0
5725,98,2,524851,262425.5,0.0,0.0,19.0
5726,27,4,1588885,397221.25,863568.0,13.66882908073024,26.0
5727,10,4,875324,218831.0,35226.0,10.469568113011716,30.0
5728,27,3,1408108,469369.3333333333,99296.0,11.505870638096525,25.0
5729,70,1,35937,35937.0,519549.0,13.160718331280792,999.0
5730,29,1,897464,897464.0,0.0,0.0,999.0
5731,5,5,1024075,204815.0,94641.0,11.457856631142416,28.25
5733,0,3,486237,162079.0,218236.0,12.293336907208442,49.0
5734,58,3,883795,294598.3333333333,0.0,0.0,25.0
5735,98,1,617685,617685.0,183928.0,12.122305092559088,999.0
5736,60,1,27267,27267.0,290045.0,12.57779481007338,999.0
5737,28,4,1449144,362286.0,0.0,0.0,14.333333333333334
5738,36,1,47886,47886.0,135626.0,11.81766374971191,999.0
5739,27,1,5772,5772.0,76814.0,11.24915521256476,999.0
5740,72,3,2700714,900238.0,66302.0,11.101990424019032,18.5
5741,34,3,1173721,391240.3333333333,0.0,0.0,35.5
5742,117,1,37629,37629.0,0.0,0.0,999.0
5743,38,2,229945,114972.5,112484.0,11.6305751584036,49.0
5744,16,2,588488,294244.0,351234.0,12.76921079409189,69.0
5745,115,1,128994,128994.0,135303.0,11.815279377653878,999.0
5746,110,1,40467,40467.0,159458.0,11.97954211487164,999.0
5747,44,4,814278,203569.5,0.0,0.0,15.333333333333334
5748,52,5,1338327,267665.4,729928.0,13.500702548120515,10.0
5749,68,4,1585259,396314.75,1762236.0,14.382094582676014,13.0
5750,57,1,250324,250324.0,0.0,0.0,999.0
5751,2,3,1155279,385093.0,1180855.0,13.981750157178048,34.0
5752,16,2,833913,416956.5,773492.0,13.558671899180553,8.0
5753,54,1,233263,233263.0,797489.0,13.589224574377567,999.0
5754,51,1,81632,81632.0,251736.0,12.436140170717206,999.0
5755,29,2,743922,371961.0,144273.0,11.879469548347384,10.0
5756,2,4,2540025,635006.25,0.0,0.0,29.333333333333332
5757,24,3,757549,252516.33333333334,448309.0,13.013240236385935,22.5
5758,2,2,848369,424184.5,821634.0,13.619051536494398,26.0
5760,4,3,648655,216218.33333333334,69792.0,11.153288997188483,37.5
5761,29,4,744700,186175.0,0.0,0.0,11.0
5762,61,2,1328789,664394.5,0.0,0.0,42.0
5764,12,4,1166756,291689.0,1401508.0,14.153060071257407,25.0
5766,26,2,147229,73614.5,414765.0,12.9354697847649,58.0
5767,66,4,1362765,340691.25,24196.0,10.093983937518093,12.333333333333334
5768,105,1,313266,313266.0,452215.0,13.02191522077414,999.0
5769,94,3,1753596,584532.0,364212.0,12.805494140311861,11.5
5770,71,1,13629,13629.0,566292.0,13.246866891086068,999.0
5771,79,2,363714,181857.0,55501.0,10.924174335121279,32.0
5772,15,5,1549169,309833.8,505176.0,13.13266414189796,16.5
5773,10,1,300393,300393.0,256706.0,12.455690635673255,999.0
5774,16,2,629462,314731.0,497782.0,13.117919518071346,46.0
5775,66,1,285754,285754.0,0.0,0.0,999.0
5776,25,1,364704,364704.0,226784.0,12.33175771108241,999.0
5778,38,2,1702472,851236.0,0.0,0.0,43.0
5779,7,3,608502,202834.0,0.0,0.0,22.0
5780,96,1,262545,262545.0,249195.0,12.425995014402245,999.0
5781,0,3,585164,195054.66666666666,0.0,0.0,41.0
